Date,Close/Last,Volume,Open,High,Low
04/21/2023,$125.53,3651389,$124.40,$125.68,$123.62
04/20/2023,$124.45,3891706,$124.80,$125.3513,$123.7085
04/19/2023,$125.67,3547598,$126.00,$126.075,$124.92
04/18/2023,$126.21,3857914,$127.23,$127.28,$125.015
04/17/2023,$126.19,3917912,$126.03,$126.48,$125.13
04/14/2023,$125.95,4828882,$127.00,$127.49,$125.49
04/13/2023,$126.43,5355297,$124.64,$126.6714,$124.46
04/12/2023,$123.66,4525132,$124.76,$124.8625,$123.221
04/11/2023,$123.30,4470956,$122.04,$124.08,$122.04
04/10/2023,$121.91,3731236,$119.30,$121.91,$119.13
04/06/2023,$120.22,4256901,$119.51,$120.49,$117.85
04/05/2023,$120.90,4331407,$123.00,$123.33,$120.56
04/04/2023,$123.69,5895258,$121.38,$123.945,$121.36
04/03/2023,$121.67,4838399,$122.50,$122.85,$120.82
03/31/2023,$122.64,5659422,$120.92,$122.71,$120.60
03/30/2023,$120.10,4578912,$121.03,$121.44,$119.335
03/29/2023,$120.49,5644018,$118.64,$120.57,$118.49
03/28/2023,$117.87,4461446,$117.95,$118.44,$116.85
03/27/2023,$117.81,6564242,$121.02,$121.07,$117.61
03/24/2023,$120.71,6163391,$120.23,$121.00,$119.315
03/23/2023,$120.97,7628073,$120.47,$123.27,$119.465
03/22/2023,$119.50,17625500,$123.66,$125.26,$119.33
03/21/2023,$125.61,15078780,$123.50,$126.06,$122.97
03/20/2023,$121.20,7594101,$120.99,$122.68,$119.81
03/17/2023,$120.39,12868910,$121.17,$121.73,$118.67
03/16/2023,$120.65,5661422,$116.86,$120.81,$116.6101
03/15/2023,$118.17,6599249,$116.32,$118.625,$115.81
03/14/2023,$119.00,6050822,$119.00,$119.49,$117.23
03/13/2023,$116.86,6038216,$115.82,$118.29,$115.79
03/10/2023,$117.49,5979635,$118.83,$118.99,$116.64
03/09/2023,$117.87,5635879,$120.08,$121.86,$117.55
03/08/2023,$119.86,4175226,$119.27,$120.04,$118.73
03/07/2023,$119.59,5345746,$120.20,$121.02,$119.23
03/06/2023,$120.17,5183814,$121.13,$121.99,$119.955
03/03/2023,$120.94,3871822,$120.13,$121.04,$119.02
03/02/2023,$119.58,4443207,$117.55,$119.96,$117.55
03/01/2023,$118.58,4120488,$117.95,$119.79,$117.83
02/28/2023,$118.79,8414063,$118.74,$120.40,$117.845
02/27/2023,$118.53,4240017,$119.26,$119.82,$118.32
02/24/2023,$118.04,4693002,$117.97,$118.74,$117.34
02/23/2023,$119.96,4101920,$120.76,$120.76,$118.55
02/22/2023,$119.90,5021991,$121.10,$121.395,$119.6375
02/21/2023,$121.10,5110256,$123.28,$124.00,$120.98
02/17/2023,$124.84,5161724,$123.71,$124.89,$123.435
02/16/2023,$124.38,4722184,$125.43,$127.21,$124.1101
02/15/2023,$127.48,5689700,$124.90,$127.50,$124.90
02/14/2023,$126.20,4845860,$123.95,$126.36,$123.74
02/13/2023,$125.15,5689778,$122.82,$125.72,$122.46
02/10/2023,$122.23,5195451,$121.51,$122.635,$120.54
02/09/2023,$122.18,5928984,$124.71,$125.02,$121.50
02/08/2023,$122.91,5877807,$123.38,$124.10,$121.80
02/07/2023,$125.33,5288935,$123.96,$125.93,$123.25
02/06/2023,$125.73,4666535,$125.52,$126.10,$124.32
02/03/2023,$127.61,4930209,$126.79,$129.42,$126.44
02/02/2023,$129.06,5214452,$130.45,$131.31,$127.86
02/01/2023,$129.50,6387919,$127.90,$130.22,$126.22
01/31/2023,$127.33,7687083,$126.42,$127.85,$126.01
01/30/2023,$126.37,6494692,$126.50,$127.56,$126.205
01/27/2023,$127.53,5730012,$127.07,$128.58,$126.695
01/26/2023,$127.53,5838801,$128.46,$128.99,$126.01
01/25/2023,$126.82,5933730,$125.86,$127.01,$124.83
01/24/2023,$126.83,5486219,$123.58,$128.005,$112.36
01/23/2023,$128.29,5581559,$126.90,$128.745,$126.54
01/20/2023,$126.62,5673181,$124.68,$126.64,$124.04
01/19/2023,$124.53,5273493,$124.79,$125.44,$123.61
01/18/2023,$126.43,6828808,$127.80,$128.5852,$126.00
01/17/2023,$128.14,6172170,$128.00,$129.05,$127.83
01/13/2023,$128.85,4856475,$126.66,$129.23,$126.66
01/12/2023,$127.89,8366442,$128.35,$128.46,$126.46
01/11/2023,$127.94,6989184,$126.32,$128.255,$126.01
01/10/2023,$125.84,5899920,$125.21,$126.33,$124.37
01/09/2023,$124.85,9397868,$125.00,$126.61,$124.55
01/06/2023,$124.53,10080650,$122.00,$125.36,$121.77
01/05/2023,$120.62,6046737,$120.28,$122.34,$120.08
01/04/2023,$121.21,8550659,$119.96,$122.23,$119.53
01/03/2023,$118.75,8124770,$118.55,$119.49,$117.44
12/30/2022,$117.01,4355450,$116.56,$117.25,$115.77
12/29/2022,$117.35,4588588,$116.08,$118.065,$115.80
12/28/2022,$114.98,5437801,$117.58,$118.24,$114.955
12/27/2022,$117.56,6661081,$116.47,$118.1983,$115.82
12/23/2022,$116.25,6603749,$116.11,$117.17,$115.78
12/22/2022,$116.71,17150500,$114.29,$116.82,$114.06
12/21/2022,$115.78,32777320,$116.76,$119.18,$115.34
12/20/2022,$103.21,17147930,$103.00,$103.40,$101.68
12/19/2022,$103.05,10620330,$104.99,$105.51,$102.45
12/16/2022,$105.95,14083650,$106.87,$107.61,$105.12
12/15/2022,$108.51,7502121,$109.19,$109.62,$107.73
12/14/2022,$111.45,7528469,$113.70,$114.12,$110.23
12/13/2022,$112.85,8655306,$115.605,$116.45,$111.25
12/12/2022,$112.07,6426036,$110.10,$112.17,$109.71
12/09/2022,$109.42,5677695,$110.22,$111.38,$109.26
12/08/2022,$111.36,6192842,$108.60,$111.49,$108.46
12/07/2022,$108.33,5751515,$107.32,$109.12,$107.06
12/06/2022,$107.93,7086282,$109.65,$110.525,$106.745
12/05/2022,$109.62,6220139,$111.02,$111.125,$109.19
12/02/2022,$112.20,5891969,$108.65,$112.71,$108.34
12/01/2022,$111.11,7822888,$110.09,$111.855,$109.55
11/30/2022,$109.69,16250970,$107.08,$109.69,$105.451
11/29/2022,$106.25,8494366,$105.37,$106.8155,$105.12
11/28/2022,$104.96,6967774,$105.25,$106.30,$104.6502
11/25/2022,$105.96,3426135,$106.45,$107.18,$105.56
11/23/2022,$106.65,3873501,$106.00,$106.98,$105.23
11/22/2022,$105.97,5313228,$104.62,$106.1562,$103.84
11/21/2022,$103.83,4774775,$104.61,$105.48,$103.60
11/18/2022,$105.42,5498949,$107.63,$107.72,$104.17
11/17/2022,$105.36,5259739,$104.11,$105.40,$102.92
11/16/2022,$105.23,5998677,$105.25,$106.60,$104.77
11/15/2022,$106.71,7242932,$107.99,$109.31,$105.53
11/14/2022,$104.39,7134856,$105.20,$106.44,$104.32
11/11/2022,$106.09,12597480,$100.31,$107.21,$100.14
11/10/2022,$99.49,9361010,$96.33,$99.68,$96.23
11/09/2022,$92.10,6550869,$92.67,$93.8999,$91.955
11/08/2022,$93.75,7017766,$94.44,$96.025,$92.935
11/07/2022,$93.44,9094460,$96.31,$96.87,$92.6664
11/04/2022,$95.79,11511760,$94.45,$98.23,$93.95
11/03/2022,$90.40,6550281,$89.97,$91.61,$88.72
11/02/2022,$90.30,7178282,$93.13,$94.44,$90.19
11/01/2022,$93.77,7250651,$95.69,$96.46,$92.97
10/31/2022,$92.68,6426375,$93.00,$93.89,$92.68
10/28/2022,$93.83,6022379,$91.20,$93.88,$90.46
10/27/2022,$90.54,8617948,$92.88,$93.48,$90.22
10/26/2022,$92.39,8648500,$90.78,$94.35,$90.7038
10/25/2022,$91.72,8639899,$88.03,$91.93,$87.89
10/24/2022,$88.01,8847054,$87.79,$88.84,$86.24
10/21/2022,$88.50,7976275,$87.02,$88.78,$86.71
10/20/2022,$86.83,13500010,$89.47,$90.58,$86.605
10/19/2022,$88.57,5101984,$88.26,$89.74,$87.76
10/18/2022,$89.68,7364685,$92.60,$92.91,$89.15
10/17/2022,$89.97,8451887,$89.53,$90.69,$88.70
10/14/2022,$87.55,7813872,$90.51,$90.88,$87.49
10/13/2022,$89.56,9335034,$86.39,$89.81,$86.05
10/12/2022,$88.51,8772899,$88.00,$88.88,$87.31
10/11/2022,$87.99,11903170,$86.04,$88.25,$85.75
10/10/2022,$86.69,7991226,$87.76,$87.78,$85.07
10/07/2022,$87.16,8554657,$88.54,$88.762,$86.69
10/06/2022,$90.17,9951889,$90.49,$92.64,$89.81
10/05/2022,$91.10,12732730,$87.49,$91.70,$87.15
10/04/2022,$88.64,15114770,$87.70,$89.07,$87.11
10/03/2022,$85.40,19108190,$83.13,$86.47,$82.22
09/30/2022,$83.12,48176060,$83.30,$86.20,$82.50
09/29/2022,$95.33,19339220,$98.11,$98.11,$94.4801
09/28/2022,$98.70,9423349,$97.11,$99.425,$96.76
09/27/2022,$96.29,9890328,$97.07,$97.7399,$95.00
09/26/2022,$96.06,8521632,$96.09,$97.73,$95.71
09/23/2022,$97.02,9026452,$96.92,$97.54,$95.34
09/22/2022,$98.55,9638827,$99.79,$100.21,$97.83
09/21/2022,$99.79,6279318,$102.67,$103.63,$99.77
09/20/2022,$102.42,10006640,$103.82,$104.44,$101.71
09/19/2022,$107.21,5162319,$103.69,$107.37,$103.33
09/16/2022,$104.12,8000816,$104.07,$105.29,$103.25
09/15/2022,$105.50,6598908,$106.15,$108.135,$104.83
09/14/2022,$107.00,4888742,$106.13,$107.355,$105.15
09/13/2022,$105.72,5955562,$108.84,$108.91,$105.44
09/12/2022,$112.38,4836939,$111.38,$113.36,$111.38
09/09/2022,$110.97,5174479,$109.38,$111.69,$109.30
09/08/2022,$108.73,5628273,$107.00,$108.79,$106.08
09/07/2022,$108.48,7238257,$105.08,$108.56,$105.00
09/06/2022,$105.15,9158948,$105.44,$106.41,$103.68
09/02/2022,$105.74,7763844,$107.46,$108.15,$105.05
09/01/2022,$106.49,5590811,$105.80,$106.55,$103.80
08/31/2022,$106.45,8884766,$107.96,$108.01,$105.81
08/30/2022,$107.86,5129451,$108.97,$110.08,$107.13
08/29/2022,$107.88,4132362,$106.81,$108.54,$106.44
08/26/2022,$108.28,6203565,$113.31,$113.73,$108.23
08/25/2022,$113.22,5433682,$111.90,$113.34,$111.39
08/24/2022,$111.41,4769010,$110.68,$112.425,$110.02
08/23/2022,$110.68,4806708,$110.84,$112.83,$110.57
08/22/2022,$110.34,5802914,$111.02,$111.68,$109.84
08/19/2022,$113.16,5967762,$115.50,$115.65,$113.03
08/18/2022,$116.01,4750243,$116.00,$116.68,$115.30
08/17/2022,$117.04,5108387,$116.77,$117.98,$116.41
08/16/2022,$118.06,6189786,$115.94,$118.47,$115.81
08/15/2022,$116.32,4279010,$115.45,$116.58,$114.85
08/12/2022,$116.07,4407890,$114.39,$116.125,$113.77
08/11/2022,$114.10,5582130,$114.88,$116.75,$113.73
08/10/2022,$113.14,6951817,$113.24,$113.825,$111.86
08/09/2022,$110.11,7377572,$111.32,$111.75,$108.82
08/08/2022,$114.00,6072491,$114.00,$115.58,$113.305
08/05/2022,$113.87,4162241,$112.79,$114.30,$112.5725
08/04/2022,$114.48,4331973,$114.64,$115.35,$113.83
08/03/2022,$114.28,5986544,$113.42,$115.10,$112.58
08/02/2022,$111.77,6334415,$113.57,$113.78,$111.67
08/01/2022,$114.30,4802882,$114.00,$115.545,$113.25
07/29/2022,$114.92,7559983,$112.76,$115.205,$111.50
07/28/2022,$112.23,6773540,$109.43,$112.40,$108.03
07/27/2022,$107.86,7437032,$106.30,$108.38,$105.75
07/26/2022,$105.20,8459456,$107.48,$107.93,$104.57
07/25/2022,$109.28,5079527,$109.61,$109.61,$107.68
07/22/2022,$109.12,6039269,$111.93,$111.93,$108.75
07/21/2022,$111.62,4291350,$110.37,$111.67,$110.07
07/20/2022,$111.11,5884576,$109.22,$111.63,$108.87
07/19/2022,$109.19,8973853,$105.60,$109.58,$105.43
07/18/2022,$103.94,6834758,$106.19,$106.68,$103.68
07/15/2022,$104.70,7862046,$104.76,$105.615,$103.9345
07/14/2022,$103.22,6951305,$103.11,$103.80,$101.85
07/13/2022,$105.11,5299449,$101.94,$105.88,$101.56
07/12/2022,$103.76,6017439,$105.01,$105.86,$103.15
07/11/2022,$105.11,4936666,$106.60,$107.0899,$104.87
07/08/2022,$107.93,5938841,$106.58,$108.6118,$106.51
07/07/2022,$108.13,7633944,$105.65,$108.28,$105.27
07/06/2022,$104.23,6432881,$104.89,$105.72,$103.45
07/05/2022,$104.32,9951963,$100.45,$104.38,$100.1101
07/01/2022,$101.18,7934313,$101.64,$102.50,$99.53
06/30/2022,$102.20,9027352,$101.94,$103.38,$100.7801
06/29/2022,$103.25,10326650,$102.99,$105.61,$101.53
06/28/2022,$102.78,31373800,$108.20,$114.05,$102.48
06/27/2022,$110.50,12644670,$112.24,$113.21,$109.84
06/24/2022,$112.91,10463670,$109.93,$112.94,$109.61
06/23/2022,$108.00,8898376,$105.01,$108.10,$104.41
06/22/2022,$104.92,9894584,$105.40,$106.90,$104.61
06/21/2022,$108.68,6211362,$108.46,$109.815,$108.035
06/17/2022,$107.34,10256830,$106.15,$108.55,$105.85
06/16/2022,$107.12,7384840,$109.51,$109.90,$105.72
06/15/2022,$113.44,4828671,$112.16,$114.72,$111.21
06/14/2022,$110.72,4548351,$110.37,$111.89,$110.01
06/13/2022,$110.44,6423104,$110.39,$112.0166,$109.235
06/10/2022,$114.73,6293093,$117.09,$117.09,$114.26
06/09/2022,$118.60,3894043,$121.35,$122.03,$118.59
06/08/2022,$122.40,4365780,$120.90,$123.82,$120.45
06/07/2022,$121.67,5373618,$118.66,$121.97,$118.46
06/06/2022,$120.23,3963606,$121.50,$122.14,$119.4312
06/03/2022,$120.95,5201515,$120.21,$122.54,$120.00
06/02/2022,$123.41,5838149,$119.51,$123.58,$119.26
06/01/2022,$118.68,5543295,$119.83,$120.75,$117.61
05/31/2022,$118.85,13774630,$117.50,$119.79,$114.45
05/27/2022,$115.99,5043216,$114.22,$116.01,$114.01
05/26/2022,$112.94,6520341,$110.00,$113.50,$110.00
05/25/2022,$108.20,7158807,$103.46,$108.89,$103.46
05/24/2022,$107.29,6023398,$107.11,$107.99,$104.73
05/23/2022,$108.63,7136443,$107.47,$108.75,$105.82
05/20/2022,$108.00,7621926,$108.67,$109.69,$105.07
05/19/2022,$106.44,7701997,$108.95,$109.11,$106.28
05/18/2022,$109.37,8188301,$112.50,$113.36,$108.78
05/17/2022,$115.90,6026117,$115.50,$117.10,$113.07
05/16/2022,$112.60,5722480,$112.98,$113.44,$111.56
05/13/2022,$113.01,9618832,$110.26,$113.11,$108.67
05/12/2022,$107.90,10245380,$105.18,$109.88,$105.00
05/11/2022,$107.92,6611800,$110.70,$111.15,$107.59
05/10/2022,$109.49,7527166,$113.03,$113.44,$108.3539
05/09/2022,$111.21,7505970,$112.97,$114.43,$110.59
05/06/2022,$114.49,11237530,$113.74,$115.90,$110.66
05/05/2022,$118.63,8411624,$124.11,$124.75,$116.52
05/04/2022,$126.06,6923964,$122.54,$126.20,$120.08
05/03/2022,$122.86,8201221,$125.02,$125.76,$120.22
05/02/2022,$126.08,5428432,$124.43,$126.18,$122.80
04/29/2022,$124.70,5867901,$126.22,$128.45,$124.25
04/28/2022,$127.05,6553927,$123.17,$127.97,$122.60
04/27/2022,$121.24,6007814,$121.09,$124.00,$121.09
04/26/2022,$120.52,7977916,$126.95,$127.59,$120.48
04/25/2022,$127.94,6512514,$127.80,$128.94,$124.85
04/22/2022,$129.07,7321718,$134.33,$134.93,$128.71
04/21/2022,$135.46,6562404,$138.55,$139.14,$135.08
04/20/2022,$135.87,5309660,$137.96,$138.65,$135.66
04/19/2022,$137.05,7346067,$133.09,$137.48,$132.78
04/18/2022,$131.63,5298195,$132.00,$133.3899,$130.31
04/14/2022,$133.46,12811270,$129.08,$134.38,$128.891
04/13/2022,$127.49,5119330,$125.04,$127.86,$125.04
04/12/2022,$125.04,5146790,$125.20,$128.10,$124.34
04/11/2022,$124.98,6365432,$125.10,$126.8741,$124.32
04/08/2022,$128.15,4877432,$129.44,$129.925,$127.88
04/07/2022,$129.38,5320528,$127.43,$129.98,$127.09
04/06/2022,$128.36,6961044,$130.05,$130.3017,$126.325
04/05/2022,$132.30,5707771,$134.04,$134.68,$132.02
04/04/2022,$134.34,5309240,$133.05,$135.21,$132.86
04/01/2022,$133.52,5807683,$134.45,$135.28,$132.75
03/31/2022,$134.56,7206478,$137.83,$138.71,$134.495
03/30/2022,$138.54,5545784,$138.98,$139.86,$137.56
03/29/2022,$139.14,7275870,$137.85,$139.75,$136.952
03/28/2022,$134.81,5804051,$133.76,$134.86,$132.1709
03/25/2022,$133.70,6287777,$133.05,$133.87,$131.71
03/24/2022,$132.08,5853825,$133.75,$134.19,$131.20
03/23/2022,$133.00,8068788,$132.64,$135.40,$131.20
03/22/2022,$133.09,19731210,$137.28,$139.00,$132.985
03/21/2022,$130.19,14388530,$129.72,$132.31,$128.62
03/18/2022,$131.24,10350900,$126.85,$131.46,$126.70
03/17/2022,$127.41,6845323,$124.94,$127.41,$123.70
03/16/2022,$125.19,11100450,$122.85,$126.11,$121.93
03/15/2022,$119.40,10431260,$119.84,$120.42,$117.75
03/14/2022,$117.57,13884870,$121.525,$122.445,$116.75
03/11/2022,$122.63,5882024,$127.01,$127.8692,$122.51
03/10/2022,$126.03,7167615,$124.02,$126.60,$124.00
03/09/2022,$126.95,8845072,$127.38,$129.65,$126.63
03/08/2022,$121.21,9089353,$125.24,$125.47,$120.80
03/07/2022,$124.44,11383410,$131.00,$131.03,$124.17
03/04/2022,$131.18,7085912,$132.51,$133.62,$130.70
03/03/2022,$133.97,4576504,$136.74,$136.80,$133.45
03/02/2022,$135.68,7743861,$132.98,$136.61,$132.77
03/01/2022,$132.22,6534047,$136.72,$136.75,$131.15
02/28/2022,$136.55,6613321,$137.06,$138.38,$135.04
02/25/2022,$138.80,5424604,$138.13,$139.22,$136.19
02/24/2022,$137.17,8417400,$133.00,$137.42,$130.932
02/23/2022,$136.83,7636623,$139.66,$140.97,$136.51
02/22/2022,$138.19,9604537,$141.59,$141.64,$136.16
02/18/2022,$142.95,5177403,$143.37,$143.94,$141.81
02/17/2022,$142.80,5202282,$145.54,$146.91,$142.6401
02/16/2022,$146.49,4817452,$145.024,$146.95,$144.61
02/15/2022,$145.58,7820539,$144.22,$146.32,$144.10
02/14/2022,$141.59,6841153,$140.08,$143.21,$139.79
02/11/2022,$140.18,6710525,$144.76,$145.055,$139.56
02/10/2022,$144.82,5142578,$143.96,$147.54,$143.85
02/09/2022,$146.26,4551008,$146.11,$147.36,$145.67
02/08/2022,$143.53,5829362,$144.74,$145.50,$142.30
02/07/2022,$145.14,3877540,$145.30,$146.12,$144.215
02/04/2022,$145.39,4313382,$145.37,$146.48,$143.64
02/03/2022,$145.31,5240222,$147.40,$148.46,$144.9701
02/02/2022,$148.71,5491706,$148.35,$149.46,$147.53
02/01/2022,$148.22,6694995,$149.50,$149.68,$146.80
01/31/2022,$148.07,6932237,$146.27,$148.18,$145.22
01/28/2022,$145.91,6130224,$144.12,$146.03,$140.61
01/27/2022,$144.64,6397336,$144.99,$147.35,$143.58
01/26/2022,$143.99,7444563,$147.78,$148.97,$142.73
01/25/2022,$145.48,8195354,$144.97,$147.96,$142.515
01/24/2022,$146.00,9757308,$140.81,$146.31,$139.56
01/21/2022,$142.95,7553373,$144.32,$146.359,$142.85
01/20/2022,$142.73,5366458,$145.46,$147.3802,$142.50
01/19/2022,$145.11,4823829,$147.76,$149.10,$145.02
01/18/2022,$146.95,6931656,$148.06,$148.83,$146.30
01/14/2022,$148.18,6030546,$148.39,$148.84,$146.8538
01/13/2022,$149.59,4990890,$153.20,$153.60,$149.02
01/12/2022,$152.21,6351196,$152.13,$153.46,$150.74
01/11/2022,$150.30,8175396,$150.48,$150.84,$147.60
01/10/2022,$150.44,10439020,$150.52,$151.33,$148.775
01/07/2022,$156.97,5107978,$160.77,$161.14,$156.86
01/06/2022,$161.04,4144691,$162.09,$163.19,$159.06
01/05/2022,$162.25,5020982,$166.49,$167.01,$162.095
01/04/2022,$166.39,6064160,$165.88,$167.18,$165.00
01/03/2022,$164.67,5671928,$167.53,$167.91,$163.31
12/31/2021,$166.67,2751992,$167.56,$167.72,$166.21
12/30/2021,$167.49,2666993,$168.31,$170.12,$167.20
12/29/2021,$168.78,3830888,$167.07,$169.80,$166.60
12/28/2021,$166.42,2658714,$167.80,$168.25,$166.30
12/27/2021,$167.58,3771988,$166.52,$167.69,$165.48
12/23/2021,$165.67,3876949,$166.25,$167.16,$165.44
12/22/2021,$165.44,5811307,$167.24,$169.00,$164.09
12/21/2021,$166.63,13862890,$166.69,$171.19,$164.71
12/20/2021,$156.98,8411896,$159.34,$159.60,$155.47
12/17/2021,$161.36,7720005,$161.63,$162.86,$160.55
12/16/2021,$162.72,7138109,$162.70,$165.94,$162.53
12/15/2021,$163.90,7144617,$165.00,$165.67,$161.82
12/14/2021,$165.40,4872209,$166.29,$167.08,$164.21
12/13/2021,$166.84,5972321,$168.81,$169.39,$165.26
12/10/2021,$169.06,4791125,$168.50,$170.24,$167.33
12/09/2021,$168.10,5171776,$169.29,$171.165,$167.99
12/08/2021,$170.25,5614587,$171.22,$171.7899,$169.84
12/07/2021,$171.29,5898723,$171.11,$173.345,$170.40
12/06/2021,$168.91,5636915,$170.83,$171.2128,$168.06
12/03/2021,$170.24,4878460,$170.62,$172.07,$166.76
12/02/2021,$170.00,4398871,$167.28,$170.545,$167.00
12/01/2021,$166.70,6618636,$170.89,$173.37,$166.68
11/30/2021,$169.24,11033990,$168.79,$171.55,$167.53
11/29/2021,$169.87,5448873,$169.83,$171.148,$169.23
11/26/2021,$168.02,4751087,$168.06,$169.68,$167.54
11/24/2021,$172.03,4637831,$168.49,$172.43,$167.6714
11/23/2021,$172.15,5302381,$173.05,$173.43,$170.41
11/22/2021,$174.24,5907245,$174.98,$177.75,$174.23
11/19/2021,$174.88,6146405,$172.15,$177.20,$170.53
11/18/2021,$171.35,4044957,$172.33,$173.4628,$170.36
11/17/2021,$171.74,3940150,$171.60,$172.74,$170.25
11/16/2021,$171.83,4400951,$169.25,$174.00,$169.25
11/15/2021,$168.85,3856824,$169.70,$170.358,$168.52
11/12/2021,$169.09,5126255,$167.50,$169.675,$167.40
11/11/2021,$166.97,4994898,$169.60,$169.60,$166.63
11/10/2021,$168.26,8185208,$171.23,$172.17,$167.55
11/09/2021,$173.82,4343036,$171.25,$173.925,$170.9506
11/08/2021,$171.85,8301063,$176.35,$176.535,$170.36
11/05/2021,$177.51,5892386,$175.73,$179.10,$175.495
11/04/2021,$175.44,5460077,$172.21,$175.63,$172.00
11/03/2021,$172.50,7176711,$169.00,$172.87,$168.65
11/02/2021,$167.83,5038033,$166.76,$168.16,$166.11
11/01/2021,$166.33,3610791,$167.80,$168.80,$165.89
10/29/2021,$167.29,6740577,$163.06,$167.63,$163.00
10/28/2021,$164.46,3762035,$163.01,$164.60,$162.81
10/27/2021,$162.35,4163853,$163.65,$164.06,$161.66
10/26/2021,$163.79,4711228,$164.82,$165.45,$163.12
10/25/2021,$164.22,3878246,$163.23,$164.73,$162.66
10/22/2021,$163.48,5323021,$162.28,$164.62,$162.28
10/21/2021,$162.18,6121675,$158.45,$162.34,$158.28
10/20/2021,$158.45,4486964,$158.50,$158.80,$157.325
10/19/2021,$157.82,6198206,$159.68,$159.93,$156.80
10/18/2021,$159.43,5765540,$157.31,$159.47,$155.95
10/15/2021,$158.01,5532311,$157.80,$158.33,$156.56
10/14/2021,$157.14,6025600,$158.18,$158.46,$156.25
10/13/2021,$156.30,8457480,$154.32,$156.67,$153.16
10/12/2021,$153.35,7408556,$152.42,$153.60,$151.30
10/11/2021,$150.28,5551181,$151.99,$153.59,$150.055
10/08/2021,$152.48,6333747,$152.22,$152.87,$150.67
10/07/2021,$151.85,7958039,$150.30,$153.66,$150.26
10/06/2021,$148.80,7610726,$148.00,$149.46,$147.51
10/05/2021,$149.46,10881850,$148.00,$151.00,$147.8218
10/04/2021,$147.14,7950980,$147.06,$147.62,$145.76
10/01/2021,$147.06,8112276,$145.22,$148.00,$144.37
09/30/2021,$145.23,10135900,$145.88,$147.48,$144.42
09/29/2021,$146.02,7794925,$145.71,$147.938,$145.69
09/28/2021,$145.30,10692290,$147.34,$147.53,$145.00
09/27/2021,$148.04,11479260,$149.51,$149.91,$147.29
09/24/2021,$149.59,26913310,$151.04,$151.85,$148.00
09/23/2021,$159.58,11981520,$158.71,$160.29,$158.27
09/22/2021,$157.44,6844752,$156.79,$157.9999,$155.6001
09/21/2021,$155.02,5857946,$155.09,$156.13,$153.58
09/20/2021,$154.25,7041151,$153.73,$155.27,$152.32
09/17/2021,$156.42,7947833,$157.96,$161.00,$156.065
09/16/2021,$157.60,5085953,$157.59,$159.01,$157.20
09/15/2021,$157.91,6827120,$157.50,$158.32,$155.67
09/14/2021,$158.76,5323906,$159.17,$159.39,$157.07
09/13/2021,$159.52,8814461,$161.56,$162.92,$158.33
09/10/2021,$163.59,4252054,$164.25,$165.66,$163.44
