Date,Close/Last,Volume,Open,High,Low
02/27/2023,$220.35,4255459,$220.73,$221.44,$219.341
02/24/2023,$219.55,4414363,$218.48,$220.24,$217.46
02/23/2023,$221.13,5533847,$221.56,$222.09,$218.9301
02/22/2023,$220.02,4621995,$220.41,$221.75,$219.45
02/21/2023,$220.62,7276091,$220.16,$222.44,$219.99
02/17/2023,$223.56,4520303,$224.18,$224.7719,$221.74
02/16/2023,$225.83,3865852,$226.07,$228.36,$225.67
02/15/2023,$228.92,4407545,$227.59,$229.07,$226.80
02/14/2023,$229.39,4829396,$228.67,$231.42,$227.17
02/13/2023,$228.88,4946705,$226.88,$229.83,$226.27
02/10/2023,$227.20,4509889,$228.96,$229.91,$226.16
02/09/2023,$229.35,5238412,$232.41,$232.475,$229.125
02/08/2023,$230.20,4978585,$230.34,$231.86,$229.99
02/07/2023,$231.32,4042815,$228.02,$232.13,$227.95
02/06/2023,$229.44,3402356,$228.70,$230.26,$228.035
02/03/2023,$230.13,5243645,$228.69,$230.86,$227.64
02/02/2023,$229.56,7189990,$233.96,$234.30,$228.37
02/01/2023,$230.90,5792650,$229.37,$232.66,$227.80
01/31/2023,$230.21,11294210,$228.81,$230.80,$228.445
01/30/2023,$229.10,5677404,$230.20,$230.42,$227.93
01/27/2023,$231.44,11382640,$228.00,$232.84,$227.25
01/26/2023,$224.71,7043444,$226.00,$227.08,$223.67
01/25/2023,$224.90,4729630,$221.62,$224.97,$221.17
01/24/2023,$223.89,5274934,$222.02,$250.58,$216.63
01/23/2023,$224.18,5501462,$224.60,$226.20,$223.1538
01/20/2023,$224.31,5210962,$221.14,$224.43,$220.41
01/19/2023,$220.41,4853085,$218.10,$221.52,$217.50
01/18/2023,$219.46,6558014,$224.08,$224.99,$219.44
01/17/2023,$223.00,6101118,$222.38,$224.40,$222.37
01/13/2023,$223.06,4283182,$221.91,$223.755,$220.14
01/12/2023,$223.62,4264404,$222.10,$223.81,$220.61
01/11/2023,$222.10,5408193,$221.29,$222.18,$219.70
01/10/2023,$221.09,10857020,$218.99,$222.39,$218.18
01/09/2023,$218.60,6294533,$219.07,$222.21,$218.35
01/06/2023,$217.75,6829695,$214.00,$218.14,$213.09
01/05/2023,$211.11,5246222,$213.80,$214.16,$210.46
01/04/2023,$212.61,6606249,$209.62,$213.20,$209.62
01/03/2023,$207.39,4202971,$209.28,$212.325,$206.16
12/30/2022,$207.76,4159463,$206.31,$208.04,$205.70
12/29/2022,$208.06,3675605,$205.95,$208.53,$205.50
12/28/2022,$204.99,3139186,$206.68,$208.53,$204.80
12/27/2022,$206.29,2904905,$205.92,$206.88,$204.60
12/23/2022,$205.83,3246162,$204.13,$206.24,$203.5154
12/22/2022,$205.06,5690926,$205.75,$206.65,$202.13
12/21/2022,$206.81,4086940,$206.57,$207.96,$205.58
12/20/2022,$205.36,5024855,$203.88,$206.53,$203.55
12/19/2022,$204.82,4893648,$206.63,$207.47,$203.95
12/16/2022,$206.89,12473050,$207.49,$208.404,$205.30
12/15/2022,$207.91,10833160,$209.60,$211.82,$206.82
12/14/2022,$213.32,7001704,$212.85,$216.2835,$211.63
12/13/2022,$213.04,14585020,$219.54,$219.98,$212.62
12/12/2022,$214.59,5941732,$210.00,$214.815,$209.47
12/09/2022,$208.70,4928579,$207.91,$210.52,$207.52
12/08/2022,$209.10,4896614,$209.51,$210.30,$207.75
12/07/2022,$207.81,7923847,$208.80,$209.0153,$205.13
12/06/2022,$209.08,5985961,$212.00,$212.13,$207.64
12/05/2022,$213.68,9006308,$215.65,$216.9099,$213.05
12/02/2022,$217.66,5132837,$215.73,$218.48,$214.235
12/01/2022,$217.00,11261550,$217.00,$218.65,$215.30
11/30/2022,$217.00,13918130,$208.22,$217.00,$208.01
11/29/2022,$209.06,8986852,$209.35,$210.154,$207.346
11/28/2022,$211.26,10229680,$212.26,$214.47,$210.65
11/25/2022,$213.79,1993541,$211.71,$214.00,$211.385
11/23/2022,$211.73,3807338,$210.00,$212.83,$209.915
11/22/2022,$210.33,5273142,$207.54,$210.48,$205.35
11/21/2022,$206.32,10450940,$210.30,$210.55,$205.89
11/18/2022,$210.80,8028541,$213.17,$214.17,$209.74
11/17/2022,$210.99,5386197,$207.96,$211.28,$207.3243
11/16/2022,$210.14,6125300,$208.58,$210.89,$208.22
11/15/2022,$209.99,7316129,$209.99,$213.73,$207.51
11/14/2022,$206.86,5796113,$203.50,$209.1664,$203.21
11/11/2022,$205.00,9601019,$206.00,$206.425,$202.15
11/10/2022,$205.57,8048860,$203.09,$205.76,$200.02
11/09/2022,$193.93,7320221,$200.70,$201.33,$193.325
11/08/2022,$201.78,6943708,$201.66,$204.12,$199.74
11/07/2022,$200.10,7821258,$198.32,$200.44,$197.17
11/04/2022,$196.98,9680124,$197.00,$201.45,$195.34
11/03/2022,$194.75,8236227,$198.28,$198.85,$194.18
11/02/2022,$200.95,6987791,$205.76,$207.00,$200.58
11/01/2022,$206.93,5919513,$208.91,$209.97,$205.33
10/31/2022,$207.16,8674102,$208.92,$209.62,$206.20
10/28/2022,$209.34,8455603,$205.00,$211.5186,$203.31
10/27/2022,$204.29,7946686,$203.32,$206.32,$201.59
10/26/2022,$203.33,15453130,$196.58,$206.365,$196.50
10/25/2022,$194.38,11907240,$190.87,$195.23,$190.72
10/24/2022,$190.71,7299213,$191.41,$193.13,$189.10
10/21/2022,$190.37,7582542,$185.80,$190.95,$185.05
10/20/2022,$187.22,5706843,$186.46,$190.98,$186.43
10/19/2022,$186.41,4927019,$185.49,$187.64,$184.755
10/18/2022,$187.17,5209168,$189.49,$190.19,$185.74
10/17/2022,$185.25,13952080,$186.00,$188.57,$182.85
10/14/2022,$182.62,6451219,$186.79,$187.13,$182.07
10/13/2022,$184.66,8426365,$175.00,$185.37,$174.60
10/12/2022,$178.24,4884685,$179.09,$180.59,$178.22
10/11/2022,$179.14,6294466,$180.37,$181.64,$178.19
10/10/2022,$182.18,4743798,$184.13,$184.78,$180.90
10/07/2022,$183.83,5610282,$183.45,$184.61,$181.93
10/06/2022,$185.59,5163043,$186.65,$188.05,$185.25
10/05/2022,$187.67,6119876,$183.34,$188.82,$182.36
10/04/2022,$185.65,7081350,$185.05,$186.2125,$183.07
10/03/2022,$181.65,8842330,$179.34,$183.36,$178.15
09/30/2022,$177.65,9472265,$180.06,$182.92,$177.595
09/29/2022,$180.06,9105169,$178.83,$182.24,$178.725
09/28/2022,$179.18,9750959,$177.26,$180.10,$174.83
09/27/2022,$177.87,9799633,$182.51,$184.85,$177.0208
09/26/2022,$180.59,9914638,$183.04,$184.50,$179.90
09/23/2022,$183.96,10755790,$183.47,$184.58,$182.23
09/22/2022,$185.79,6604711,$186.35,$187.21,$184.66
09/21/2022,$187.02,6705947,$192.53,$193.09,$187.00
09/20/2022,$192.07,5292529,$191.10,$193.03,$190.29
09/19/2022,$193.13,8133561,$191.59,$193.99,$190.71
09/16/2022,$193.30,9398242,$190.22,$193.82,$188.22
09/15/2022,$195.37,6099262,$198.09,$200.31,$194.53
09/14/2022,$199.41,4632813,$200.00,$200.88,$198.06
09/13/2022,$199.67,5217877,$202.05,$203.47,$198.87
09/12/2022,$206.63,3812287,$206.50,$207.19,$204.95
09/09/2022,$205.20,4886179,$202.07,$206.3953,$201.35
09/08/2022,$200.71,4377815,$197.40,$201.11,$196.96
09/07/2022,$200.42,4098289,$198.71,$201.135,$197.22
09/06/2022,$198.64,4548007,$197.90,$200.04,$196.40
09/02/2022,$197.76,4508486,$202.44,$202.48,$196.85
09/01/2022,$200.13,5608324,$198.72,$200.43,$196.66
08/31/2022,$198.71,6559042,$201.00,$203.165,$198.64
08/30/2022,$201.38,3918150,$203.92,$204.41,$200.21
08/29/2022,$202.33,4476401,$201.25,$203.96,$200.62
08/26/2022,$202.89,5060213,$209.77,$210.2599,$202.70
08/25/2022,$209.82,4495041,$207.39,$209.91,$206.50
08/24/2022,$206.67,4230836,$206.63,$208.35,$205.675
08/23/2022,$206.80,3525495,$208.00,$209.30,$206.53
08/22/2022,$208.61,5139544,$209.94,$211.25,$208.20
08/19/2022,$212.82,4178804,$214.11,$215.23,$212.39
08/18/2022,$215.25,4516632,$213.87,$216.00,$212.43
08/17/2022,$214.52,4902450,$215.00,$216.18,$212.75
08/16/2022,$217.14,6564448,$214.55,$217.61,$212.13
08/15/2022,$216.42,5290623,$210.37,$216.74,$210.37
08/12/2022,$211.33,6443688,$213.00,$213.22,$210.10
08/11/2022,$211.08,6639640,$213.29,$213.50,$210.59
08/10/2022,$212.10,5746447,$214.83,$214.84,$211.31
08/09/2022,$210.26,4596766,$212.00,$213.45,$209.75
08/08/2022,$213.32,4065782,$215.23,$216.63,$212.0488
08/05/2022,$215.87,5553727,$210.71,$215.95,$210.50
08/04/2022,$213.47,6789745,$210.53,$214.88,$208.55
08/03/2022,$208.48,9520093,$207.99,$210.33,$206.88
08/02/2022,$206.26,9939408,$207.80,$208.8379,$203.93
08/01/2022,$211.36,8028363,$208.45,$213.985,$207.56
07/29/2022,$212.11,6059699,$212.00,$214.16,$209.83
07/28/2022,$211.35,7477062,$210.64,$212.72,$207.92
07/27/2022,$210.47,17432240,$210.77,$216.85,$201.20
07/26/2022,$212.49,6140989,$213.85,$215.15,$211.75
07/25/2022,$214.27,4357203,$214.58,$214.80,$211.62
07/22/2022,$213.70,5071466,$217.93,$218.07,$212.12
07/21/2022,$216.19,4801270,$213.15,$216.90,$212.73
07/20/2022,$213.37,4460290,$212.00,$214.13,$211.21
07/19/2022,$213.66,4927142,$208.22,$214.11,$207.90
07/18/2022,$207.21,4648889,$211.50,$212.91,$206.64
07/15/2022,$210.04,7245682,$209.37,$211.71,$207.18
07/14/2022,$205.91,5605463,$200.00,$206.08,$197.98
07/13/2022,$204.15,7597330,$200.43,$205.57,$199.50
07/12/2022,$204.82,6779493,$203.25,$208.12,$202.76
07/11/2022,$205.06,5366255,$202.00,$206.74,$202.00
07/08/2022,$203.57,3621759,$202.32,$204.10,$200.46
07/07/2022,$202.80,4650703,$202.54,$203.43,$200.04
07/06/2022,$201.12,4111355,$200.00,$202.51,$198.665
07/05/2022,$200.54,4110884,$196.23,$200.57,$194.14
07/01/2022,$199.18,4131776,$196.79,$199.80,$194.71
06/30/2022,$196.89,7045200,$195.37,$198.85,$192.85
06/29/2022,$199.50,4324567,$197.32,$200.64,$197.32
06/28/2022,$198.12,4372458,$204.00,$206.79,$197.50
06/27/2022,$203.56,6121223,$205.75,$207.09,$202.6149
06/24/2022,$205.51,7754785,$197.73,$205.64,$197.51
06/23/2022,$196.64,4752787,$196.14,$197.46,$193.45
06/22/2022,$193.82,5139086,$191.25,$196.39,$191.03
06/21/2022,$194.39,6241638,$195.71,$196.73,$193.73
06/17/2022,$190.01,15089340,$186.93,$191.3053,$185.91
06/16/2022,$189.05,9887176,$191.41,$191.87,$187.53
06/15/2022,$196.16,6490000,$195.98,$198.83,$192.23
06/14/2022,$193.52,6441168,$192.72,$194.34,$191.75
06/13/2022,$192.26,7119242,$192.99,$195.89,$191.08
06/10/2022,$199.51,5163771,$201.65,$203.42,$199.18
06/09/2022,$206.11,5140550,$212.59,$213.71,$206.02
06/08/2022,$213.50,3646279,$213.76,$215.57,$212.83
06/07/2022,$214.50,4493312,$211.12,$214.97,$210.72
06/06/2022,$212.94,3965080,$215.45,$217.58,$212.09
06/03/2022,$212.65,4352528,$212.95,$214.21,$211.27
06/02/2022,$215.05,5337228,$211.89,$215.25,$211.08
06/01/2022,$209.93,5246111,$212.05,$214.11,$208.82
05/31/2022,$212.17,9586408,$210.38,$214.35,$209.11
05/27/2022,$212.88,4897174,$210.00,$213.23,$209.64
05/26/2022,$208.55,9212253,$205.11,$209.74,$204.67
05/25/2022,$203.84,5457179,$200.59,$204.95,$200.47
05/24/2022,$202.63,7458655,$203.91,$204.6729,$199.03
05/23/2022,$207.56,12187430,$200.88,$207.96,$200.77
05/20/2022,$199.03,6966630,$199.67,$201.66,$194.02
05/19/2022,$197.37,9012392,$196.35,$200.42,$193.31
05/18/2022,$199.99,8748239,$202.82,$205.46,$199.13
05/17/2022,$204.00,7265568,$202.85,$204.80,$200.15
05/16/2022,$197.81,5161272,$197.32,$199.94,$195.88
05/13/2022,$199.23,6684482,$197.00,$200.54,$196.50
05/12/2022,$193.97,9308563,$194.53,$196.06,$189.95
05/11/2022,$196.72,9427340,$193.49,$198.32,$191.40
05/10/2022,$193.58,11016490,$196.71,$197.75,$190.97
05/09/2022,$193.00,10314140,$200.05,$200.75,$192.08
05/06/2022,$202.82,8825334,$203.75,$205.72,$200.22
05/05/2022,$205.24,7749564,$212.27,$214.58,$203.07
05/04/2022,$214.52,7191137,$209.35,$214.80,$205.33
05/03/2022,$208.56,6616908,$213.61,$213.61,$206.27
05/02/2022,$211.53,8803722,$211.77,$212.14,$206.96
04/29/2022,$213.13,7964954,$218.62,$221.2008,$212.35
04/28/2022,$220.66,10801090,$220.40,$224.93,$219.27
04/27/2022,$214.11,15955800,$217.37,$221.80,$213.05
04/26/2022,$201.10,8155285,$206.98,$208.56,$201.10
04/25/2022,$209.95,6839415,$206.35,$210.5312,$205.33
04/22/2022,$208.17,6201091,$216.24,$216.56,$207.95
04/21/2022,$216.45,8850268,$219.51,$223.92,$215.35
04/20/2022,$217.79,7178476,$218.66,$220.8187,$217.39
04/19/2022,$215.70,5028806,$213.10,$216.51,$212.44
04/18/2022,$213.17,4744430,$211.67,$215.8319,$211.52
04/14/2022,$212.79,8191575,$214.27,$215.95,$212.53
04/13/2022,$213.27,8052883,$210.43,$213.85,$207.171
04/12/2022,$211.40,7446590,$216.50,$216.99,$210.70
04/11/2022,$214.75,6942735,$215.25,$217.30,$213.41
04/08/2022,$216.98,5438734,$214.81,$219.405,$213.08
04/07/2022,$216.15,6995062,$218.31,$218.68,$213.68
04/06/2022,$219.01,7430023,$222.78,$222.87,$218.62
04/05/2022,$226.09,4657961,$226.83,$228.99,$225.31
04/04/2022,$227.74,8521645,$225.76,$229.24,$224.96
04/01/2022,$226.36,6559565,$223.08,$226.63,$222.23
03/31/2022,$221.77,10759520,$223.91,$225.92,$220.44
03/30/2022,$223.95,7084039,$225.84,$226.16,$222.73
03/29/2022,$228.12,8032486,$224.84,$228.81,$223.78
03/28/2022,$220.77,4316817,$218.50,$220.98,$217.51
03/25/2022,$218.43,5052523,$218.42,$218.93,$215.6875
03/24/2022,$217.31,5486991,$214.99,$217.66,$214.00
03/23/2022,$214.68,6007963,$215.30,$217.285,$214.20
03/22/2022,$218.47,6259942,$217.84,$219.57,$217.175
03/21/2022,$217.04,6101456,$216.34,$218.055,$214.55
03/18/2022,$219.11,14620820,$211.70,$219.26,$210.29
03/17/2022,$213.45,6668467,$209.93,$213.54,$208.72
03/16/2022,$211.87,9232292,$210.00,$213.665,$207.00
03/15/2022,$206.14,8277668,$202.09,$206.41,$201.40
03/14/2022,$200.33,7994657,$198.42,$204.43,$198.16
03/11/2022,$196.71,5432099,$200.75,$200.84,$196.46
03/10/2022,$197.97,7061604,$196.90,$199.94,$196.30
03/09/2022,$199.76,8457627,$196.50,$200.50,$195.24
03/08/2022,$191.71,11070890,$190.01,$196.42,$186.67
03/07/2022,$190.70,13412350,$199.84,$200.18,$190.045
03/04/2022,$200.29,10914620,$205.00,$206.37,$196.86
03/03/2022,$207.23,8610028,$210.55,$211.50,$206.56
03/02/2022,$208.48,8865706,$206.90,$210.54,$206.19
03/01/2022,$208.97,9317829,$214.48,$215.15,$207.28
02/28/2022,$216.12,8409382,$216.00,$218.65,$213.24
02/25/2022,$219.27,8463568,$217.29,$220.68,$214.25
02/24/2022,$217.30,13463410,$203.37,$217.8626,$201.45
02/23/2022,$215.95,8669920,$222.84,$224.28,$215.42
02/22/2022,$221.32,9928821,$221.02,$224.34,$219.92
02/18/2022,$222.69,8121159,$224.60,$225.74,$221.84
02/17/2022,$224.61,8131174,$228.40,$228.81,$224.17
02/16/2022,$228.82,9561287,$227.50,$229.88,$225.595
02/15/2022,$227.82,9461976,$227.27,$229.29,$224.91
02/14/2022,$225.34,8280829,$223.29,$227.2601,$222.81
02/11/2022,$224.69,7535206,$227.25,$229.10,$223.54
02/10/2022,$225.59,6794620,$228.03,$229.95,$224.87
02/09/2022,$230.87,7772795,$230.13,$233.15,$230.12
02/08/2022,$227.94,7542245,$226.26,$228.50,$224.75
02/07/2022,$227.16,5984549,$228.00,$229.92,$226.01
02/04/2022,$228.39,10848120,$228.50,$230.22,$224.95
02/03/2022,$231.54,9968000,$233.04,$233.49,$230.55
02/02/2022,$235.42,10590510,$231.30,$235.85,$230.01
02/01/2022,$232.36,12247200,$226.90,$234.6101,$226.42
01/31/2022,$226.17,12380640,$225.55,$226.38,$222.05
01/28/2022,$228.00,26425260,$220.64,$228.12,$216.10
01/27/2022,$206.15,12009810,$209.50,$210.96,$205.85
01/26/2022,$205.87,10817630,$204.28,$210.86,$203.67
01/25/2022,$202.00,12125530,$199.62,$205.38,$196.99
01/24/2022,$201.85,16071160,$202.18,$202.72,$195.65
01/21/2022,$205.93,16200190,$215.46,$215.5998,$205.82
01/20/2022,$214.35,8532719,$214.72,$219.603,$213.94
01/19/2022,$214.68,9399847,$213.00,$218.23,$212.105
01/18/2022,$215.71,9099883,$215.88,$216.905,$214.33
01/14/2022,$214.67,8838059,$214.17,$218.245,$213.71
01/13/2022,$215.00,8867716,$216.85,$220.48,$214.655
01/12/2022,$215.71,6923316,$214.48,$217.58,$213.8101
01/11/2022,$214.38,8803100,$211.42,$214.945,$208.74
01/10/2022,$211.97,11978560,$213.975,$214.20,$206.50
01/07/2022,$216.96,10702080,$217.31,$220.20,$215.64
01/06/2022,$219.75,7877498,$217.80,$221.91,$217.55
01/05/2022,$220.00,9594587,$222.64,$225.27,$219.92
01/04/2022,$222.46,10629270,$222.00,$226.79,$221.81
01/03/2022,$221.43,7696504,$217.52,$222.06,$217.0101
12/31/2021,$216.71,4723347,$216.81,$217.98,$215.49
12/30/2021,$217.87,3812844,$217.97,$219.15,$217.15
12/29/2021,$218.17,3223215,$217.76,$218.94,$217.33
12/28/2021,$218.05,4283621,$216.01,$219.73,$215.58
12/27/2021,$217.63,4819103,$217.68,$218.12,$214.88
12/23/2021,$216.62,4798217,$218.44,$218.5174,$216.62
12/22/2021,$217.96,6003398,$213.85,$218.94,$213.85
12/21/2021,$215.38,6993699,$210.61,$216.16,$210.363
12/20/2021,$208.74,9434415,$209.09,$209.77,$206.86
12/17/2021,$211.88,11663040,$212.80,$213.21,$207.79
12/16/2021,$214.37,8548404,$215.29,$216.27,$211.61
12/15/2021,$212.31,10892530,$209.40,$212.49,$207.86
12/14/2021,$209.98,9832274,$210.73,$213.37,$208.45
12/13/2021,$211.02,8844298,$212.45,$213.32,$209.98
12/10/2021,$213.40,8882718,$211.90,$214.25,$210.86
12/09/2021,$211.39,10176770,$208.52,$212.20,$207.17
12/08/2021,$208.99,11749210,$207.66,$209.48,$205.71
12/07/2021,$207.37,11897240,$206.00,$207.94,$205.89
12/06/2021,$202.68,10722100,$198.77,$204.22,$197.74
12/03/2021,$196.32,10660540,$198.27,$198.47,$194.04
12/02/2021,$198.29,13976280,$192.00,$199.435,$191.85
12/01/2021,$190.16,13213370,$196.03,$196.81,$190.10
11/30/2021,$193.77,16022980,$195.27,$197.66,$192.56
11/29/2021,$196.29,14633520,$201.00,$201.25,$195.36
11/26/2021,$197.65,10987550,$193.32,$199.19,$192.55
11/24/2021,$203.25,12026820,$198.17,$203.95,$197.64
11/23/2021,$198.49,14749100,$196.97,$198.92,$194.38
11/22/2021,$195.58,21191920,$200.00,$201.70,$194.60
11/19/2021,$200.86,18038730,$202.04,$203.50,$199.85
11/18/2021,$203.33,18292160,$206.50,$207.87,$201.27
11/17/2021,$205.06,38379570,$205.95,$207.31,$199.46
11/16/2021,$215.18,8719577,$212.16,$215.65,$211.66
11/15/2021,$212.30,9596933,$213.62,$216.40,$211.81
11/12/2021,$212.09,7660450,$211.50,$213.58,$211.434
11/11/2021,$210.42,13546920,$216.47,$216.78,$210.16
11/10/2021,$215.56,10063590,$213.55,$216.95,$213.33
11/09/2021,$213.39,11535020,$219.69,$220.41,$212.915
11/08/2021,$220.49,13500100,$218.37,$221.61,$218.15
11/05/2021,$216.67,14273640,$211.95,$217.625,$211.36
11/04/2021,$208.78,11368190,$209.16,$212.3593,$207.87
11/03/2021,$208.10,11486710,$209.69,$210.15,$206.73
11/02/2021,$209.14,14688720,$213.16,$213.35,$207.82
11/01/2021,$212.46,13210300,$213.49,$215.25,$211.45
10/29/2021,$211.77,14329820,$209.21,$213.665,$208.54
10/28/2021,$209.84,23199410,$219.25,$219.99,$209.01
10/27/2021,$215.78,22958060,$224.75,$224.75,$215.66
10/26/2021,$231.82,7814503,$235.53,$236.96,$231.33
10/25/2021,$233.88,4938664,$233.45,$234.86,$232.29
10/22/2021,$231.23,3788001,$230.29,$232.82,$228.71
10/21/2021,$230.24,5982197,$230.70,$230.83,$226.30
10/20/2021,$231.42,5401813,$233.455,$233.80,$231.31
10/19/2021,$233.52,4409660,$231.95,$233.64,$230.68
10/18/2021,$230.65,5580210,$230.18,$232.76,$228.143
10/15/2021,$230.99,6355056,$227.22,$231.09,$226.73
10/14/2021,$225.18,5591944,$224.12,$225.65,$223.06
10/13/2021,$222.46,9077425,$223.13,$225.86,$218.63
10/12/2021,$224.05,5448215,$225.56,$226.22,$222.92
10/11/2021,$225.11,5620197,$230.01,$230.315,$224.87
10/08/2021,$230.27,3735169,$231.00,$232.7335,$230.18
10/07/2021,$230.55,6561920,$228.91,$231.16,$228.49
10/06/2021,$226.51,5420941,$222.04,$226.62,$221.25
10/05/2021,$224.28,5813999,$225.48,$227.38,$223.92
10/04/2021,$224.73,10283390,$230.00,$230.33,$220.81
10/01/2021,$230.46,7925368,$224.17,$231.56,$223.47
09/30/2021,$222.75,7134206,$227.58,$228.7855,$222.63
09/29/2021,$226.68,6432682,$226.80,$229.02,$226.09
09/28/2021,$225.56,6951365,$228.87,$228.87,$224.00
09/27/2021,$229.60,6881067,$231.72,$233.33,$228.77
09/24/2021,$231.59,6461244,$228.93,$231.95,$228.62
09/23/2021,$228.31,7952748,$225.00,$228.70,$224.36
09/22/2021,$222.75,6005862,$221.40,$224.10,$221.10
09/21/2021,$220.17,7033629,$220.75,$222.17,$218.98
09/20/2021,$220.05,8822592,$216.96,$220.50,$216.31
09/17/2021,$221.75,13833000,$222.45,$223.70,$219.30
09/16/2021,$224.33,5928460,$223.86,$225.20,$222.75
09/15/2021,$223.81,6535789,$222.52,$224.835,$221.36
09/14/2021,$223.03,6575715,$225.00,$225.81,$222.279
09/13/2021,$224.63,6808082,$225.53,$227.20,$223.411
09/10/2021,$224.91,6715397,$229.85,$230.04,$224.82
